16
0.100000
0.050000
0.090000
0.050000
0.040000
0.090000
0.050000
0.040000
0.100000
0.075000
0.050000
0.050000
0.100000
0.075000
0.050000
0.050000
24
0 1
1 2
1 5
1 8
1 12
2 5
2 8
2 12
5 8
5 12
8 9
8 13
12 9
12 13
8 12
9 13
2 3
3 4
5 6
6 7
9 10
10 11
13 14
14 15
-0.604642 -0.127288 1.389172  -0.669038 -0.105808 1.192234  -0.707042 0.000703 1.161558  -0.725003 0.127536 0.978309  -0.685617 0.108557 0.627523  -0.754792 -0.290537 1.124759  -0.775666 -0.370980 0.938874  -0.658273 -0.404016 0.655008  -0.710720 -0.044892 0.741086  -0.669279 -0.028956 0.537593  -0.631946 -0.015467 0.233353  -0.697587 -0.033922 0.042375  -0.750388 -0.238438 0.717986  -0.750853 -0.212196 0.512962  -0.804672 -0.231647 0.212962  -0.838587 -0.207760 0.014882  
-0.586379 -0.128373 1.389684  -0.653030 -0.118387 1.193516  -0.684268 -0.010123 1.163812  -0.707056 0.115044 0.978263  -0.668583 0.115389 0.626863  -0.736281 -0.298770 1.125681  -0.766553 -0.374346 0.938965  -0.638095 -0.402557 0.663080  -0.694553 -0.055132 0.746092  -0.659285 -0.035978 0.546863  -0.595308 -0.010047 0.249604  -0.651710 -0.030703 0.056438  -0.744939 -0.244649 0.718313  -0.750274 -0.213051 0.513420  -0.800185 -0.226493 0.211924  -0.823138 -0.199997 0.012496  
-0.552958 -0.127937 1.389516  -0.625297 -0.124932 1.195463  -0.659452 -0.014682 1.167140  -0.681871 0.111148 0.980905  -0.635957 0.114324 0.630400  -0.725217 -0.300349 1.131312  -0.740316 -0.381777 0.945002  -0.584249 -0.415812 0.683970  -0.652116 -0.071995 0.753972  -0.621711 -0.046439 0.554581  -0.556763 -0.009391 0.259577  -0.584154 -0.029153 0.060221  -0.729849 -0.250151 0.723103  -0.723962 -0.217864 0.518328  -0.787787 -0.228114 0.219318  -0.820767 -0.210569 0.020311  
-0.544077 -0.128282 1.386828  -0.609519 -0.118639 1.190699  -0.647572 -0.012603 1.161378  -0.663691 0.113628 0.975480  -0.624498 0.106956 0.624223  -0.681693 -0.303383 1.126043  -0.731867 -0.386184 0.946647  -0.553219 -0.410193 0.702994  -0.637529 -0.071925 0.747930  -0.604164 -0.050438 0.549117  -0.527916 -0.008302 0.258048  -0.546731 -0.021330 0.057214  -0.702135 -0.256042 0.717874  -0.712726 -0.219163 0.512839  -0.781392 -0.227931 0.213625  -0.815644 -0.213431 0.014421  
-0.503948 -0.118694 1.377549  -0.571806 -0.111184 1.183508  -0.606778 -0.003677 1.152817  -0.622723 0.121230 0.965210  -0.593683 0.115870 0.612928  -0.662307 -0.293746 1.124924  -0.714054 -0.395515 0.957019  -0.499402 -0.413325 0.740176  -0.601146 -0.072201 0.743362  -0.570143 -0.051872 0.547976  -0.470318 -0.013251 0.264056  -0.461003 -0.016742 0.062271  -0.678019 -0.253394 0.715486  -0.682711 -0.217247 0.510406  -0.743375 -0.218459 0.209053  -0.784277 -0.199131 0.010047  
-0.483874 -0.120243 1.378753  -0.554479 -0.115081 1.184965  -0.584017 -0.006173 1.152927  -0.589719 0.114579 0.961793  -0.575319 0.115239 0.608537  -0.644045 -0.294082 1.124365  -0.697967 -0.397093 0.957148  -0.467832 -0.416912 0.764061  -0.568057 -0.078084 0.743722  -0.542841 -0.054646 0.547413  -0.439395 -0.011906 0.265221  -0.433534 -0.020655 0.063416  -0.657342 -0.252156 0.715378  -0.660298 -0.216673 0.511147  -0.738896 -0.220466 0.215231  -0.776794 -0.204875 0.016920  
-0.439817 -0.105145 1.370417  -0.505661 -0.101793 1.176074  -0.535891 0.006027 1.141834  -0.547173 0.120966 0.947329  -0.536425 0.124428 0.593984  -0.593744 -0.282726 1.117152  -0.668887 -0.413089 0.981256  -0.413076 -0.413994 0.814935  -0.514634 -0.080389 0.735532  -0.494489 -0.051062 0.540515  -0.377128 -0.005598 0.267118  -0.377990 -0.016363 0.065406  -0.610334 -0.247208 0.707849  -0.618738 -0.208497 0.502638  -0.708231 -0.213573 0.208580  -0.782644 -0.192518 0.021196  
-0.420017 -0.101477 1.370639  -0.477183 -0.102094 1.173292  -0.502403 0.005770 1.137923  -0.511452 0.121502 0.944137  -0.496649 0.124878 0.590954  -0.561041 -0.283069 1.110825  -0.650750 -0.415707 0.984597  -0.380242 -0.411930 0.839071  -0.464028 -0.081615 0.731668  -0.468125 -0.037498 0.540329  -0.342895 -0.004848 0.268681  -0.371621 -0.021936 0.069465  -0.576532 -0.241536 0.702796  -0.584423 -0.200822 0.498689  -0.707140 -0.218973 0.217483  -0.784983 -0.208405 0.030482  
-0.365872 -0.089848 1.363582  -0.425246 -0.087727 1.166192  -0.450226 0.020345 1.131271  -0.454634 0.139497 0.939340  -0.440458 0.138521 0.586123  -0.508384 -0.267444 1.104962  -0.597213 -0.416603 0.998379  -0.313001 -0.396607 0.883453  -0.410527 -0.071778 0.726163  -0.397262 -0.031857 0.535492  -0.287836 -0.002235 0.260659  -0.341277 -0.013078 0.066159  -0.523501 -0.227258 0.694393  -0.523687 -0.187660 0.488378  -0.659751 -0.212108 0.212992  -0.772128 -0.198804 0.044651  
-0.334321 -0.076248 1.365292  -0.388988 -0.094092 1.167339  -0.406295 0.015940 1.133612  -0.428459 0.129724 0.939587  -0.407957 0.143884 0.586938  -0.489737 -0.268053 1.101918  -0.565686 -0.417467 0.990800  -0.272371 -0.384022 0.905148  -0.370313 -0.065831 0.727577  -0.361355 -0.020808 0.536210  -0.274929 0.003557 0.250196  -0.343306 -0.010471 0.060639  -0.480123 -0.225234 0.692046  -0.472307 -0.186435 0.487411  -0.600316 -0.216282 0.209866  -0.724840 -0.204765 0.050408  
-0.285182 -0.056576 1.362344  -0.338467 -0.073889 1.163216  -0.360410 0.034809 1.129894  -0.368987 0.142574 0.931224  -0.340846 0.150741 0.578908  -0.421006 -0.251784 1.097113  -0.499898 -0.421237 1.015936  -0.205365 -0.370768 0.948203  -0.329601 -0.039385 0.724858  -0.308915 -0.000866 0.533369  -0.270759 -0.006484 0.235701  -0.337429 -0.002693 0.045058  -0.421681 -0.209085 0.686910  -0.386347 -0.183488 0.483309  -0.486394 -0.214230 0.195324  -0.642922 -0.192940 0.068576  
-0.227967 -0.040083 1.365681  -0.281662 -0.057485 1.167024  -0.305624 0.050661 1.132287  -0.313047 0.160766 0.934924  -0.273000 0.173757 0.583894  -0.363588 -0.237953 1.098903  -0.405334 -0.422772 1.025236  -0.111031 -0.352339 0.972454  -0.276730 -0.013978 0.724451  -0.272408 0.019707 0.529775  -0.262024 -0.010006 0.232019  -0.330350 0.021596 0.048888  -0.341794 -0.197826 0.691179  -0.291956 -0.179010 0.492359  -0.356499 -0.213170 0.197113  -0.517949 -0.186611 0.078222  
-0.202869 -0.033606 1.372039  -0.259250 -0.056730 1.175293  -0.286591 0.051234 1.140354  -0.287789 0.157473 0.940452  -0.234811 0.171061 0.591149  -0.333434 -0.239024 1.103776  -0.352015 -0.424729 1.021653  -0.057504 -0.347985 0.987400  -0.260414 -0.007091 0.729748  -0.260931 0.022143 0.530545  -0.253211 0.002464 0.228392  -0.327037 0.010483 0.044700  -0.315423 -0.195797 0.698407  -0.254019 -0.178369 0.502507  -0.275625 -0.206254 0.199920  -0.434427 -0.170935 0.082631  
-0.151963 -0.024065 1.375784  -0.210399 -0.041898 1.180423  -0.241509 0.062568 1.139183  -0.240655 0.169559 0.939554  -0.168101 0.179572 0.593619  -0.262103 -0.232182 1.108127  -0.239071 -0.425900 1.040940  0.050286 -0.350754 1.005097  -0.223774 0.007341 0.731588  -0.226069 0.028454 0.530235  -0.231679 0.008318 0.231089  -0.326600 0.007417 0.052783  -0.250833 -0.188042 0.705949  -0.193718 -0.170118 0.510770  -0.134878 -0.213067 0.216725  -0.291920 -0.176086 0.102185  
-0.130846 -0.021081 1.383015  -0.190938 -0.037164 1.188671  -0.226880 0.065879 1.145225  -0.213428 0.156763 0.937993  -0.131902 0.181347 0.594150  -0.238305 -0.229931 1.118704  -0.170884 -0.414505 1.049232  0.122621 -0.343815 1.015107  -0.215227 0.012178 0.737876  -0.206207 0.026067 0.535406  -0.219066 0.013249 0.232873  -0.326523 0.000055 0.062302  -0.245545 -0.186174 0.716724  -0.176643 -0.173432 0.523558  -0.056622 -0.198607 0.245374  -0.211030 -0.185655 0.115749  
-0.083630 -0.026137 1.380734  -0.145924 -0.036292 1.187425  -0.190282 0.062761 1.147626  -0.167993 0.153280 0.941386  -0.070267 0.179081 0.602497  -0.170329 -0.231794 1.116116  -0.060501 -0.402133 1.068284  0.237013 -0.337981 1.026667  -0.155630 0.012600 0.736124  -0.156496 0.025237 0.534331  -0.211318 0.011962 0.241411  -0.304881 0.005646 0.067026  -0.190148 -0.184639 0.716896  -0.120133 -0.173467 0.525994  -0.001830 -0.196005 0.247444  -0.111401 -0.202428 0.077791  
-0.058697 -0.029590 1.379589  -0.122582 -0.035295 1.186575  -0.168315 0.063421 1.147816  -0.156937 0.149564 0.938268  -0.065848 0.187489 0.598701  -0.141962 -0.230739 1.114758  0.008242 -0.369858 1.083261  0.309030 -0.346050 1.026684  -0.147224 0.015070 0.735435  -0.138977 0.026023 0.533351  -0.202102 0.013730 0.238764  -0.299009 -0.004782 0.067095  -0.152632 -0.183223 0.718855  -0.104463 -0.172477 0.525717  0.026202 -0.194596 0.253175  -0.064029 -0.209164 0.073027  
-0.017129 -0.036761 1.374373  -0.073932 -0.053954 1.180781  -0.133117 0.037154 1.146538  -0.101200 0.143208 0.949501  -0.007959 0.176104 0.610047  -0.063373 -0.248888 1.107700  0.113697 -0.352350 1.102995  0.408954 -0.346183 1.050555  -0.088378 0.003669 0.733237  -0.097945 0.019209 0.531676  -0.183038 0.017123 0.243039  -0.286510 -0.005274 0.073961  -0.087083 -0.194735 0.711771  -0.047505 -0.175707 0.514747  0.060967 -0.200046 0.232833  -0.009196 -0.228340 0.045527  
0.008798 -0.046702 1.371338  -0.047525 -0.055759 1.176549  -0.109459 0.033504 1.142411  -0.091190 0.139063 0.943301  -0.001414 0.181151 0.603754  -0.019822 -0.246965 1.098029  0.170734 -0.332207 1.094170  0.473050 -0.340935 1.074822  -0.080687 0.005390 0.727263  -0.080460 0.019587 0.525603  -0.170039 0.004275 0.238017  -0.285399 -0.011882 0.072987  -0.044853 -0.191274 0.706986  -0.022165 -0.172337 0.511354  0.091365 -0.204436 0.231892  0.020763 -0.228343 0.044148  
0.059288 -0.063676 1.365492  -0.005749 -0.061723 1.174617  -0.068562 0.024926 1.137114  -0.047448 0.122586 0.933841  0.034638 0.167899 0.592877  0.049927 -0.249584 1.100306  0.249933 -0.310938 1.094754  0.561788 -0.331578 1.081583  -0.022497 -0.006331 0.723521  -0.030322 0.001848 0.520792  -0.121614 0.003244 0.231488  -0.257757 -0.008171 0.082617  0.026686 -0.199752 0.707302  0.048225 -0.184053 0.511300  0.154778 -0.203335 0.234775  0.053911 -0.230604 0.062112  
0.083393 -0.073241 1.359562  0.014596 -0.065047 1.171425  -0.049856 0.021581 1.133632  -0.036989 0.110148 0.925738  0.042300 0.160658 0.584887  0.085981 -0.247138 1.096878  0.286905 -0.302242 1.098689  0.594657 -0.327597 1.081949  -0.015377 -0.013850 0.719784  -0.002940 -0.000718 0.518345  -0.085687 0.002029 0.226614  -0.237008 -0.014736 0.093790  0.060363 -0.200252 0.705853  0.076076 -0.185593 0.509312  0.184368 -0.208129 0.233677  0.060908 -0.222334 0.074462  
0.139185 -0.085986 1.349033  0.055108 -0.065324 1.167803  -0.003350 0.023029 1.127132  -0.025520 0.107791 0.918709  0.058588 0.157558 0.578945  0.137631 -0.243625 1.098691  0.342388 -0.298045 1.108771  0.650208 -0.323982 1.090205  0.035202 -0.023498 0.714917  0.049770 -0.013174 0.512019  0.002154 0.012713 0.213581  -0.172287 -0.025891 0.119213  0.115263 -0.206074 0.705236  0.114061 -0.204730 0.507329  0.220918 -0.209495 0.229751  0.077210 -0.221600 0.088332  
0.166081 -0.093315 1.353055  0.088087 -0.083834 1.169905  0.024887 0.002306 1.130741  -0.011330 0.093389 0.926876  0.069620 0.148818 0.587207  0.179731 -0.255349 1.098831  0.391049 -0.299127 1.102365  0.695986 -0.328016 1.090644  0.071502 -0.032761 0.717233  0.085612 -0.018503 0.514652  0.050887 0.021206 0.215841  -0.126424 -0.027362 0.134388  0.139605 -0.218019 0.705259  0.140728 -0.212743 0.507532  0.232698 -0.208473 0.225219  0.082561 -0.229933 0.092904  
0.215904 -0.104524 1.351860  0.125401 -0.080697 1.177285  0.059909 0.002743 1.136177  0.010893 0.082569 0.930342  0.093764 0.135486 0.590735  0.218447 -0.252308 1.113418  0.426087 -0.299859 1.111410  0.740491 -0.322551 1.084345  0.109935 -0.038730 0.724982  0.141659 -0.017427 0.524686  0.122589 0.023647 0.224901  -0.051512 -0.039181 0.153610  0.197151 -0.216526 0.714767  0.180042 -0.215769 0.517609  0.243143 -0.221957 0.227433  0.086966 -0.230572 0.099611  
0.243603 -0.107031 1.353575  0.139488 -0.088802 1.183470  0.075104 -0.004853 1.142133  0.028341 0.073229 0.934982  0.099793 0.131169 0.593570  0.245059 -0.255683 1.115198  0.457208 -0.291512 1.103460  0.762824 -0.316431 1.093548  0.110822 -0.046046 0.731708  0.157002 -0.016188 0.534802  0.164684 0.021894 0.234103  -0.017200 -0.026244 0.162658  0.218543 -0.217027 0.719684  0.198571 -0.213626 0.522761  0.242748 -0.222170 0.229093  0.085282 -0.231726 0.102931  
0.285081 -0.115544 1.359375  0.179467 -0.095208 1.188125  0.104734 -0.016861 1.148911  0.058476 0.058144 0.940944  0.116946 0.117120 0.597299  0.278299 -0.263488 1.121663  0.486426 -0.301970 1.112230  0.797632 -0.319170 1.088854  0.164802 -0.046911 0.737545  0.199006 -0.022874 0.537567  0.217061 0.025827 0.238906  0.038493 -0.031810 0.166550  0.255824 -0.223411 0.724613  0.226703 -0.222825 0.527472  0.248324 -0.218528 0.231293  0.091257 -0.231540 0.107368  
0.302068 -0.123947 1.354463  0.194222 -0.086011 1.189796  0.121330 -0.007102 1.151257  0.066189 0.053558 0.940718  0.127143 0.115066 0.597965  0.284184 -0.259225 1.121007  0.491524 -0.308262 1.115325  0.800693 -0.328147 1.078317  0.148253 -0.048248 0.737742  0.200387 -0.020582 0.539785  0.247625 0.020966 0.244593  0.067756 -0.029931 0.168038  0.275022 -0.213921 0.727024  0.237682 -0.218930 0.528568  0.248693 -0.227113 0.230040  0.087637 -0.228309 0.108124  
