16
0.100000
0.050000
0.090000
0.050000
0.040000
0.090000
0.050000
0.040000
0.100000
0.075000
0.050000
0.050000
0.100000
0.075000
0.050000
0.050000
24
0 1
1 2
1 5
1 8
1 12
2 5
2 8
2 12
5 8
5 12
8 9
8 13
12 9
12 13
8 12
9 13
2 3
3 4
5 6
6 7
9 10
10 11
13 14
14 15
-0.243894 -0.295936 1.407173  -0.301944 -0.328122 1.212221  -0.347677 -0.230560 1.170760  -0.393448 -0.112630 0.984121  -0.343807 -0.032739 0.639613  -0.317080 -0.475694 1.148330  -0.309644 -0.583737 0.919218  -0.260335 -0.613507 0.617337  -0.289477 -0.393530 0.759696  -0.316304 -0.408446 0.560617  -0.369701 -0.460795 0.262201  -0.439085 -0.465117 0.072462  -0.357909 -0.261348 0.761093  -0.360957 -0.263654 0.556731  -0.405003 -0.239447 0.256696  -0.454085 -0.265210 0.062253  
-0.242553 -0.304819 1.410775  -0.301388 -0.323857 1.214558  -0.343041 -0.226244 1.170439  -0.388374 -0.118624 0.977102  -0.340316 -0.025080 0.635835  -0.316438 -0.471949 1.152600  -0.308231 -0.581279 0.924380  -0.260047 -0.614162 0.622678  -0.286056 -0.395766 0.762517  -0.311821 -0.411791 0.562636  -0.374014 -0.461806 0.265396  -0.441943 -0.462262 0.075062  -0.353259 -0.262867 0.762284  -0.357554 -0.267837 0.558370  -0.403827 -0.234576 0.259755  -0.453162 -0.261066 0.065507  
-0.243010 -0.307895 1.412462  -0.302463 -0.328758 1.216686  -0.341330 -0.229601 1.173273  -0.388711 -0.116825 0.983215  -0.343518 -0.024248 0.641278  -0.319683 -0.475877 1.151869  -0.308808 -0.576693 0.919409  -0.257245 -0.615448 0.618899  -0.287656 -0.396051 0.763851  -0.314623 -0.412545 0.565810  -0.369030 -0.455806 0.265946  -0.441832 -0.463989 0.077591  -0.346955 -0.260285 0.764930  -0.358458 -0.268773 0.562084  -0.398083 -0.236771 0.262673  -0.456180 -0.270841 0.072112  
-0.242257 -0.301512 1.414133  -0.298620 -0.327606 1.218038  -0.340622 -0.229077 1.174999  -0.384210 -0.121749 0.980947  -0.338205 -0.021958 0.641149  -0.319423 -0.475176 1.155085  -0.310286 -0.583181 0.926173  -0.262285 -0.617154 0.624557  -0.281809 -0.394284 0.765518  -0.313161 -0.411765 0.566323  -0.369262 -0.458248 0.267063  -0.436837 -0.462534 0.076612  -0.349975 -0.262108 0.766526  -0.355847 -0.266554 0.562871  -0.400728 -0.233715 0.264098  -0.457989 -0.269569 0.073578  
-0.241304 -0.305683 1.413285  -0.295855 -0.327080 1.216244  -0.340706 -0.229337 1.174456  -0.383691 -0.125969 0.978520  -0.336614 -0.028911 0.638111  -0.318388 -0.475132 1.154558  -0.305859 -0.583296 0.925862  -0.260671 -0.613544 0.623406  -0.287251 -0.394287 0.766175  -0.312490 -0.414385 0.569690  -0.364452 -0.456327 0.269371  -0.440861 -0.469583 0.082768  -0.354287 -0.262107 0.765519  -0.359793 -0.270465 0.561506  -0.401435 -0.235769 0.262167  -0.456324 -0.269236 0.070469  
-0.242543 -0.307992 1.410670  -0.298811 -0.331166 1.214441  -0.342438 -0.233362 1.171701  -0.390524 -0.119674 0.982344  -0.335427 -0.022602 0.643106  -0.312644 -0.479194 1.148820  -0.301619 -0.568855 0.911455  -0.255296 -0.610692 0.610486  -0.288294 -0.395777 0.761273  -0.310997 -0.412996 0.564401  -0.370245 -0.457718 0.265888  -0.443054 -0.461086 0.077423  -0.352565 -0.263361 0.763612  -0.355362 -0.268576 0.560662  -0.403203 -0.239107 0.262422  -0.453171 -0.263802 0.068184  
-0.238472 -0.307787 1.411953  -0.297388 -0.337001 1.216055  -0.341623 -0.238045 1.174810  -0.390061 -0.114401 0.992042  -0.346732 -0.013394 0.652264  -0.320215 -0.484266 1.150523  -0.301635 -0.570801 0.912247  -0.257730 -0.612023 0.610800  -0.292195 -0.402301 0.762713  -0.310949 -0.412215 0.563284  -0.369895 -0.459787 0.264887  -0.441474 -0.464356 0.075935  -0.347557 -0.264886 0.765084  -0.358718 -0.269037 0.561451  -0.396705 -0.229076 0.262512  -0.453691 -0.270922 0.073121  
-0.239900 -0.309879 1.411696  -0.299232 -0.334521 1.216145  -0.339696 -0.235649 1.174559  -0.392633 -0.108382 0.995812  -0.345256 0.003040 0.659872  -0.316996 -0.481251 1.150834  -0.306155 -0.580646 0.917980  -0.256883 -0.612243 0.616295  -0.280891 -0.395100 0.763946  -0.308263 -0.410641 0.565768  -0.370913 -0.461742 0.268942  -0.442280 -0.466666 0.079955  -0.345706 -0.261898 0.764866  -0.358013 -0.267653 0.560849  -0.401676 -0.235554 0.261398  -0.456800 -0.272357 0.070361  
-0.237789 -0.311833 1.412576  -0.296396 -0.328856 1.215560  -0.342235 -0.231458 1.172122  -0.393686 -0.109479 0.988676  -0.341261 0.007273 0.655060  -0.312909 -0.477194 1.152131  -0.305808 -0.580255 0.920631  -0.256895 -0.613215 0.619014  -0.284126 -0.397405 0.763206  -0.310867 -0.412455 0.563497  -0.370721 -0.455853 0.264812  -0.442039 -0.467487 0.076090  -0.349761 -0.264572 0.763982  -0.354200 -0.267366 0.560296  -0.402216 -0.237037 0.261703  -0.449449 -0.270007 0.067934  
-0.238962 -0.313115 1.409763  -0.299773 -0.332746 1.213514  -0.341152 -0.234405 1.170346  -0.394113 -0.100659 0.996011  -0.344703 0.029048 0.666594  -0.311236 -0.479932 1.148182  -0.299718 -0.576396 0.913888  -0.254059 -0.608024 0.611588  -0.283285 -0.399238 0.759579  -0.309888 -0.413033 0.560460  -0.373819 -0.463524 0.263756  -0.439339 -0.456454 0.072723  -0.346943 -0.265117 0.761101  -0.357743 -0.269261 0.557355  -0.399215 -0.232887 0.258310  -0.450923 -0.266611 0.065792  
-0.239071 -0.316634 1.410423  -0.298729 -0.333742 1.213933  -0.340779 -0.235356 1.171525  -0.391950 -0.099028 0.998725  -0.345381 0.041873 0.673906  -0.317997 -0.481519 1.149363  -0.303728 -0.573838 0.913594  -0.253059 -0.613901 0.613140  -0.286670 -0.398358 0.762164  -0.309752 -0.413034 0.562363  -0.372890 -0.460093 0.264931  -0.440193 -0.467497 0.074532  -0.346577 -0.264558 0.762346  -0.356189 -0.269664 0.558647  -0.397531 -0.234978 0.259413  -0.451977 -0.266802 0.067333  
-0.235727 -0.317957 1.410594  -0.301248 -0.331485 1.215746  -0.349300 -0.234735 1.173670  -0.390461 -0.085694 1.008620  -0.337431 0.075441 0.694337  -0.314883 -0.479493 1.150846  -0.302199 -0.581255 0.918881  -0.258376 -0.619378 0.617071  -0.281189 -0.394224 0.763277  -0.311142 -0.410810 0.564074  -0.366903 -0.461217 0.265577  -0.438209 -0.458789 0.076488  -0.352592 -0.264081 0.764772  -0.356583 -0.267217 0.561172  -0.401601 -0.240502 0.261787  -0.452756 -0.261301 0.067331  
-0.237957 -0.318618 1.410060  -0.298928 -0.331320 1.213577  -0.346294 -0.233617 1.171783  -0.388071 -0.082656 1.008776  -0.335989 0.094102 0.702722  -0.315796 -0.479579 1.149771  -0.297773 -0.572286 0.913988  -0.255915 -0.609439 0.611784  -0.279178 -0.391879 0.762932  -0.311181 -0.414728 0.565094  -0.367843 -0.460345 0.266257  -0.439841 -0.463310 0.077482  -0.356377 -0.265000 0.762694  -0.358171 -0.270553 0.558265  -0.401280 -0.241256 0.258574  -0.455754 -0.267248 0.065605  
-0.240945 -0.318909 1.407236  -0.303825 -0.328743 1.211022  -0.356251 -0.233410 1.168527  -0.383412 -0.070271 1.013341  -0.328203 0.129995 0.722703  -0.310543 -0.477074 1.146882  -0.296989 -0.576856 0.914176  -0.253273 -0.606914 0.611447  -0.278250 -0.390531 0.759438  -0.310110 -0.412609 0.561562  -0.366987 -0.460190 0.262965  -0.441449 -0.465205 0.075174  -0.361129 -0.265792 0.759854  -0.357143 -0.269055 0.555813  -0.403270 -0.240503 0.256638  -0.458116 -0.264292 0.063514  
-0.235523 -0.319923 1.407424  -0.304851 -0.331053 1.213985  -0.352470 -0.232318 1.170584  -0.380757 -0.067546 1.017407  -0.320762 0.144514 0.736275  -0.324650 -0.478936 1.150353  -0.302315 -0.581652 0.919529  -0.254361 -0.605563 0.616904  -0.286612 -0.399031 0.762496  -0.311149 -0.415369 0.562646  -0.367111 -0.463303 0.263841  -0.442195 -0.461404 0.076224  -0.353841 -0.265513 0.762809  -0.353098 -0.270208 0.558956  -0.403977 -0.240288 0.261031  -0.452861 -0.265262 0.066516  
-0.240097 -0.324123 1.408650  -0.307641 -0.337158 1.214228  -0.348120 -0.237468 1.170831  -0.377248 -0.059503 1.033309  -0.312947 0.182502 0.778521  -0.317501 -0.483997 1.146722  -0.299113 -0.583676 0.913795  -0.255302 -0.611063 0.610777  -0.283482 -0.395255 0.761101  -0.311270 -0.413140 0.563308  -0.368874 -0.466074 0.265840  -0.439980 -0.468959 0.076722  -0.353872 -0.264004 0.762983  -0.356672 -0.268536 0.559355  -0.403854 -0.237441 0.260782  -0.454705 -0.263036 0.066826  
-0.239994 -0.319736 1.411062  -0.302903 -0.334116 1.215367  -0.345572 -0.235514 1.173066  -0.376550 -0.049158 1.048047  -0.311361 0.193441 0.794102  -0.309749 -0.480734 1.148352  -0.297521 -0.576056 0.913511  -0.249606 -0.609993 0.611793  -0.276750 -0.389762 0.762467  -0.312550 -0.413053 0.566610  -0.366530 -0.464058 0.268091  -0.437840 -0.460335 0.079058  -0.353792 -0.262903 0.764397  -0.359260 -0.268881 0.560633  -0.399975 -0.237125 0.261006  -0.452854 -0.269809 0.068636  
-0.241118 -0.324506 1.410770  -0.305278 -0.337428 1.214619  -0.345213 -0.236738 1.172362  -0.367070 -0.040386 1.060937  -0.302121 0.223489 0.829055  -0.319085 -0.483760 1.147468  -0.300207 -0.572660 0.910236  -0.247438 -0.611859 0.609924  -0.281137 -0.394778 0.761519  -0.309987 -0.411519 0.562255  -0.373321 -0.464326 0.265676  -0.441777 -0.465284 0.075522  -0.355176 -0.265458 0.763148  -0.360463 -0.268637 0.559076  -0.400061 -0.236438 0.259309  -0.453942 -0.270217 0.067401  
-0.242252 -0.324718 1.409846  -0.304325 -0.335160 1.213164  -0.344963 -0.235381 1.170107  -0.352593 -0.038150 1.058493  -0.280825 0.239309 0.845230  -0.319609 -0.482561 1.148396  -0.300511 -0.576133 0.913021  -0.249176 -0.608594 0.611672  -0.287258 -0.401659 0.760587  -0.310420 -0.416388 0.561614  -0.374145 -0.462491 0.264073  -0.438500 -0.464364 0.072511  -0.353763 -0.267571 0.761153  -0.354251 -0.271787 0.556875  -0.406175 -0.240646 0.258767  -0.458354 -0.269874 0.065627  
-0.240334 -0.328737 1.410863  -0.302243 -0.339563 1.214537  -0.338301 -0.238308 1.172753  -0.342653 -0.039131 1.065121  -0.239713 0.240398 0.867897  -0.323649 -0.485589 1.148646  -0.300731 -0.586031 0.916810  -0.248260 -0.607322 0.614723  -0.283432 -0.397484 0.762815  -0.311633 -0.413649 0.564107  -0.371854 -0.465861 0.266984  -0.441482 -0.461769 0.077332  -0.349503 -0.265002 0.763612  -0.358125 -0.269724 0.559644  -0.400109 -0.241892 0.259629  -0.450962 -0.264656 0.065266  
-0.241260 -0.329853 1.411704  -0.306651 -0.336270 1.216805  -0.344747 -0.236357 1.173955  -0.343377 -0.033240 1.073702  -0.235070 0.252406 0.888575  -0.313374 -0.482231 1.149078  -0.304681 -0.585986 0.917839  -0.247464 -0.608057 0.616663  -0.277199 -0.395681 0.762413  -0.309291 -0.411535 0.564639  -0.373025 -0.461013 0.267605  -0.436916 -0.465265 0.075919  -0.341118 -0.261690 0.764971  -0.351904 -0.267691 0.561581  -0.402301 -0.241372 0.262962  -0.452094 -0.266997 0.068719  
-0.240523 -0.328517 1.414902  -0.302029 -0.344914 1.218705  -0.338375 -0.242741 1.177817  -0.331372 -0.031834 1.095919  -0.219167 0.261626 0.926045  -0.325289 -0.489861 1.150079  -0.298605 -0.577525 0.912955  -0.247390 -0.603925 0.610978  -0.291454 -0.404536 0.763902  -0.311499 -0.411246 0.564860  -0.370925 -0.463275 0.267249  -0.441876 -0.461707 0.078002  -0.337386 -0.263623 0.768137  -0.351852 -0.266851 0.564775  -0.404385 -0.239195 0.266584  -0.452643 -0.263025 0.071717  
-0.241943 -0.327933 1.414514  -0.301287 -0.348026 1.218611  -0.335093 -0.244808 1.178039  -0.329149 -0.031723 1.101140  -0.200622 0.272510 0.965043  -0.324276 -0.492380 1.149182  -0.296998 -0.576069 0.910744  -0.247725 -0.602343 0.608449  -0.289337 -0.404372 0.763350  -0.309612 -0.410975 0.566056  -0.372149 -0.464267 0.269594  -0.442983 -0.464938 0.080343  -0.337440 -0.264224 0.768937  -0.356944 -0.267533 0.566076  -0.398357 -0.241459 0.266030  -0.451747 -0.263923 0.072346  
-0.244344 -0.329730 1.413654  -0.306054 -0.343541 1.217439  -0.339722 -0.240125 1.175921  -0.320948 -0.024196 1.108253  -0.211179 0.288151 0.976007  -0.325296 -0.488364 1.148945  -0.307873 -0.582304 0.913572  -0.252126 -0.607949 0.612336  -0.293238 -0.405675 0.761444  -0.312847 -0.410802 0.563856  -0.370147 -0.464082 0.266413  -0.443415 -0.461397 0.078122  -0.337464 -0.264051 0.766298  -0.357726 -0.266002 0.562891  -0.404513 -0.242038 0.263118  -0.454565 -0.266705 0.068758  
-0.242725 -0.329879 1.413536  -0.304288 -0.341203 1.216916  -0.341259 -0.239358 1.176416  -0.315967 -0.020685 1.121665  -0.197535 0.293393 0.998040  -0.322143 -0.487189 1.149341  -0.302856 -0.575248 0.911647  -0.252320 -0.605462 0.609950  -0.289788 -0.401602 0.761808  -0.314373 -0.409108 0.562770  -0.371796 -0.468082 0.266160  -0.440453 -0.455907 0.076468  -0.347938 -0.264134 0.765716  -0.356721 -0.264579 0.561533  -0.403745 -0.234550 0.262386  -0.448287 -0.270608 0.068470  
-0.247792 -0.326251 1.409598  -0.309334 -0.339190 1.213808  -0.337209 -0.236146 1.171595  -0.302652 -0.020803 1.109587  -0.197293 0.304513 1.006006  -0.318296 -0.484535 1.145256  -0.300180 -0.574864 0.908708  -0.253606 -0.607152 0.606582  -0.283393 -0.397158 0.758381  -0.312139 -0.410053 0.559635  -0.376721 -0.464725 0.263673  -0.443540 -0.468994 0.072976  -0.347676 -0.263495 0.762321  -0.354475 -0.266638 0.559097  -0.403360 -0.238699 0.260649  -0.454500 -0.262672 0.066584  
-0.245632 -0.324962 1.407935  -0.311437 -0.336850 1.213678  -0.335738 -0.231483 1.171295  -0.305361 -0.013055 1.117472  -0.188805 0.309379 1.017416  -0.322748 -0.483145 1.145786  -0.304663 -0.578195 0.910673  -0.255784 -0.606004 0.608436  -0.287979 -0.396552 0.759845  -0.312130 -0.412861 0.564221  -0.371200 -0.462296 0.266405  -0.441975 -0.463051 0.077137  -0.348936 -0.261548 0.762732  -0.359750 -0.269929 0.559944  -0.402638 -0.238374 0.260981  -0.455025 -0.262566 0.067288  
-0.244674 -0.330127 1.408570  -0.307292 -0.334063 1.211972  -0.340196 -0.230369 1.169064  -0.305371 -0.013705 1.109375  -0.187140 0.312189 1.019893  -0.322745 -0.480719 1.146344  -0.302191 -0.577092 0.912083  -0.252032 -0.600585 0.609684  -0.296002 -0.404750 0.756945  -0.316407 -0.414771 0.559475  -0.376687 -0.461213 0.261406  -0.443613 -0.465664 0.070792  -0.344776 -0.264847 0.759376  -0.360971 -0.270010 0.555909  -0.401625 -0.236736 0.256324  -0.454731 -0.271849 0.064426  
-0.240856 -0.335732 1.413172  -0.306048 -0.334775 1.217709  -0.341420 -0.230444 1.175924  -0.293378 -0.013843 1.123684  -0.186155 0.314163 1.031251  -0.319610 -0.481125 1.150701  -0.305519 -0.573329 0.914248  -0.254337 -0.602986 0.612548  -0.286042 -0.399902 0.762471  -0.313584 -0.410691 0.563841  -0.371917 -0.458229 0.265265  -0.444177 -0.466721 0.076699  -0.341151 -0.262139 0.766076  -0.355725 -0.267617 0.563041  -0.403508 -0.241034 0.264102  -0.451739 -0.264334 0.069187  
-0.243028 -0.326660 1.412985  -0.306784 -0.325732 1.217610  -0.337277 -0.222861 1.173257  -0.308596 -0.003206 1.125915  -0.168971 0.310119 1.025625  -0.320597 -0.472873 1.153592  -0.300705 -0.561719 0.916640  -0.255399 -0.602758 0.615388  -0.291994 -0.401377 0.763112  -0.312162 -0.409969 0.562638  -0.373470 -0.463108 0.265665  -0.437695 -0.456375 0.074151  -0.346221 -0.261667 0.764878  -0.353321 -0.265614 0.561622  -0.406973 -0.237783 0.263869  -0.451989 -0.261069 0.068196  
-0.243298 -0.335995 1.413585  -0.304928 -0.321471 1.217508  -0.333574 -0.217103 1.172349  -0.327584 0.006058 1.128987  -0.219084 0.334597 1.039654  -0.318639 -0.469886 1.154262  -0.299214 -0.570975 0.921809  -0.260138 -0.609497 0.619314  -0.300822 -0.402658 0.763400  -0.311951 -0.409923 0.563243  -0.375787 -0.462015 0.266681  -0.438942 -0.462336 0.074706  -0.340463 -0.260052 0.764354  -0.358760 -0.267114 0.561818  -0.403512 -0.242073 0.262350  -0.455955 -0.262787 0.068244  
-0.244345 -0.334350 1.414057  -0.307016 -0.322350 1.218499  -0.332085 -0.217345 1.172199  -0.323574 0.005761 1.128969  -0.222317 0.336245 1.038320  -0.318395 -0.470306 1.154946  -0.301597 -0.576458 0.924774  -0.260960 -0.611067 0.622020  -0.290224 -0.403149 0.764015  -0.311522 -0.413503 0.565216  -0.374032 -0.456989 0.267190  -0.441784 -0.465951 0.077031  -0.334203 -0.261337 0.764643  -0.355374 -0.268784 0.562276  -0.403233 -0.241288 0.263433  -0.454370 -0.266748 0.069531  
-0.242867 -0.331107 1.411713  -0.306567 -0.324471 1.215753  -0.335794 -0.220115 1.170976  -0.323958 0.002609 1.127128  -0.218261 0.331400 1.035464  -0.322076 -0.472116 1.150719  -0.298319 -0.567284 0.915824  -0.257216 -0.614666 0.614798  -0.296083 -0.401683 0.760698  -0.312023 -0.410377 0.561425  -0.377018 -0.462937 0.265184  -0.445684 -0.463737 0.075109  -0.339667 -0.260016 0.762854  -0.354787 -0.266511 0.560488  -0.408711 -0.238845 0.263014  -0.448458 -0.255169 0.065543  
-0.245016 -0.329692 1.408515  -0.311870 -0.320713 1.214504  -0.334417 -0.215190 1.168262  -0.320664 0.007353 1.123731  -0.216354 0.337430 1.035113  -0.320183 -0.469693 1.151608  -0.294688 -0.575358 0.921779  -0.261255 -0.611275 0.618301  -0.286545 -0.396213 0.762458  -0.312221 -0.415054 0.564512  -0.370516 -0.461217 0.266101  -0.442090 -0.463588 0.077161  -0.347541 -0.261740 0.761382  -0.355795 -0.270189 0.558390  -0.401855 -0.241771 0.259504  -0.457087 -0.266955 0.066717  
-0.240441 -0.331410 1.410304  -0.307503 -0.319546 1.215330  -0.338164 -0.214070 1.170596  -0.315544 0.007855 1.123328  -0.224917 0.341708 1.033415  -0.318618 -0.468475 1.152314  -0.298649 -0.573273 0.921399  -0.256832 -0.605879 0.618539  -0.282997 -0.394716 0.762865  -0.313257 -0.414791 0.565128  -0.371534 -0.461544 0.266455  -0.436995 -0.459796 0.075247  -0.345967 -0.260449 0.762197  -0.354234 -0.270455 0.559103  -0.403060 -0.235557 0.261270  -0.453640 -0.266000 0.067954  
-0.239767 -0.329306 1.411727  -0.307057 -0.324444 1.216532  -0.328896 -0.217033 1.171217  -0.310931 0.004660 1.121463  -0.222912 0.340062 1.034490  -0.323741 -0.473150 1.152754  -0.299851 -0.576860 0.921425  -0.257525 -0.601644 0.617888  -0.291033 -0.401868 0.763328  -0.311362 -0.413471 0.563087  -0.373637 -0.463647 0.265784  -0.444129 -0.461927 0.076374  -0.339296 -0.262052 0.763295  -0.352848 -0.269211 0.560423  -0.402143 -0.237185 0.262365  -0.454366 -0.267811 0.069519  
-0.243913 -0.330404 1.413672  -0.302706 -0.325670 1.216203  -0.329236 -0.220961 1.172009  -0.307875 -0.000342 1.119895  -0.227373 0.335526 1.028164  -0.314931 -0.472946 1.151032  -0.303330 -0.571755 0.917229  -0.253915 -0.604200 0.615547  -0.280694 -0.395484 0.761968  -0.310962 -0.410959 0.563290  -0.374876 -0.463016 0.266771  -0.441694 -0.460160 0.076065  -0.341456 -0.260235 0.763371  -0.358100 -0.268053 0.560823  -0.400525 -0.236587 0.261692  -0.455363 -0.264063 0.069103  
-0.243125 -0.327404 1.411148  -0.303357 -0.328514 1.213902  -0.331129 -0.222168 1.170756  -0.308010 -0.000392 1.123188  -0.222311 0.332949 1.026947  -0.319470 -0.475914 1.148029  -0.305151 -0.574856 0.914065  -0.247759 -0.601944 0.613218  -0.290953 -0.399330 0.758801  -0.311663 -0.410867 0.561955  -0.371621 -0.462078 0.264452  -0.441575 -0.466931 0.074913  -0.341400 -0.259965 0.762051  -0.354591 -0.266927 0.559204  -0.403112 -0.239048 0.260619  -0.453790 -0.263217 0.066450  
-0.245206 -0.323577 1.409415  -0.307351 -0.323412 1.213049  -0.327259 -0.217006 1.167064  -0.308628 0.004198 1.117140  -0.218123 0.338481 1.029020  -0.316147 -0.471793 1.149305  -0.302226 -0.580682 0.920153  -0.252586 -0.604641 0.617700  -0.287608 -0.401141 0.758682  -0.313828 -0.414893 0.560356  -0.371842 -0.459521 0.261511  -0.444564 -0.464588 0.073038  -0.342113 -0.263047 0.759692  -0.358074 -0.270570 0.557020  -0.402997 -0.241943 0.257918  -0.454975 -0.262839 0.063709  
